m_id,birth_dt
93626,1987
36144,1973
108354,1972
61266,1965
100240,1988
25448,1989
519,1995
98600,1979
25431,1989
65012,1988
24633,1983
29597,1967
28759,1968
109982,1971
83887,1977
4600,1974
44784,1994
38883,1983
113018,1982
65183,1989
112601,1991
56152,1965
26169,1992
94990,1993
80459,1989
120752,1960
98590,1977
3852,1972
99050,1980
12003,1990
57642,1978
65387,1981
89269,1966
16754,1967
43979,1969
102104,1963
41672,1981
19631,1970
159,1969
5701,1978
44850,1980
86560,1982
104960,1991
33727,1977
85194,1974
99571,1991
38341,1982
111534,1984
49423,1978
27744,1962
15859,1982
109652,1976
52387,1986
54244,1988
26360,1959
42107,1972
38596,1982
13236,1990
82016,1985
15628,1967
34326,1979
49847,1985
54395,1962
111336,1991
108094,1977
27532,1964
83860,1992
70724,1991
20988,1987
112960,1967
9694,1980
100245,1975
84112,1977
22387,1970
17443,1971
63178,1977
39103,1974
116840,1972
60391,1949
49013,1987
50825,1979
119881,1970
41220,1958
14374,1967
67713,1979
19839,1955
74707,1953
24407,1990
46252,1975
5213,1987
59010,1975
29393,1991
88304,1984
10959,1990
47664,1960
61332,1989
75463,1982
55662,1962
12144,1975
84768,1968
1722,1989
16097,1985
100068,1987
26188,1965
116842,1978
53980,1970
99669,1973
84930,1973
3085,1985
68171,1978
109527,1981
64883,1979
24826,1979
89324,1965
103213,1969
35011,1975
76607,1976
10097,1989
60122,1992
104487,1969
80226,1980
39725,1988
66551,1985
109207,1976
118241,1950
90895,1981
78281,1964
25426,1982
101910,1970
19152,1979
120392,1988
10782,1992
65223,1985
71302,1988
60303,1983
62827,1978
80037,1962
35118,1978
41009,1992
36260,1966
38056,1968
59550,1953
61667,1963
63862,1982
105773,1992
34090,1986
101663,1992
17995,1973
42227,1981
68782,1970
33872,1969
69544,1969
115201,1973
113309,1980
48700,1986
2824,1987
88910,1989
145,1991
31525,1977
44511,1988
15307,1985
88869,1982
106855,1958
58911,1975
96215,1984
54911,1990
85184,1981
106269,1970
41988,1983
65235,1973
7987,1968
52748,1990
68953,1972
52064,1992
31115,1969
20669,1973
47512,1983
34124,1993
80661,1979
5798,1978
4121,1973
90091,1982
47888,1981
12114,1979
48306,1987
120310,1987
92637,1989
101830,1984
65338,1989
75146,1991
107815,1978
101567,1983
119978,1992
84229,1976
115738,1974
118724,1981
70094,1971
52359,1974
94972,1973
2210,1966
114596,1984
22314,1970
52128,1967
73354,1984
1288,1984
78920,1972
118464,1974
48344,1971
17628,1981
26588,1973
17024,1973
41790,1972
40885,1971
88504,1966
75574,1976
89859,1971
101426,1965
53052,1986
78630,1973
78617,1983
10934,1993
73661,1976
121900,1982
80540,1987
115222,1970
117038,1988
65716,1984
57883,1991
121054,1986
88301,1970
62155,1970
101626,1981
4723,1974
58450,1988
93896,1985
75198,1980
89032,1990
65995,1981
28511,1988
83221,1968
86174,1975
44640,1966
84759,1980
67375,1981
1348,1971
123118,1985
16236,1969
2270,1971
112062,1983
26595,1973
99125,1988
122503,1978
61381,1982
20619,1976
122657,1976
74618,1985
39320,1979
41094,1969
55418,1965
53849,1983
82733,1987
93763,1982
4177,1956
41852,1989
86940,1962
94800,1960
63333,1961
20529,1963
96892,1971
61257,1978
105077,1971
107307,1986
6874,1966
101209,1989
45026,1971
68119,1989
17864,1967
114205,1992
55536,1996
55390,1994
112339,1992
113279,1986
116787,1993
47137,1973
100425,1963
116422,1982
86863,1956
106426,1959
44056,1965
96185,1964
106933,1971
92220,1961
56568,1980
66859,1973
73290,1956
4320,1981
7724,1962
81504,1964
3109,1974
82539,1985
103053,1987
37073,1982
68245,1985
61776,1990
105841,1968
29349,1962
10790,1976
16710,1960
115572,1968
19327,1969
5320,1958
21391,1960
99063,1956
113646,1967
76547,1973
68708,1996
90139,1988
104933,1987
99016,1989
58127,1990
122687,1970
77850,1971
28631,1971
8351,1983
42626,1986
46596,1979
75843,1975
124458,1985
78394,1975
18688,1981
103466,1983
87627,1974
74390,1972
90365,1974
63547,1982
55030,1982
32735,1981
96604,1992
81266,1982
119076,1971
92045,1970
116725,1987
82502,1983
88522,1985
82764,1981
26065,1964
93584,1979
109619,1985
66897,1984
87038,1958
61802,1962
10807,1974
75909,1982
93338,1965
17285,1981
60273,1971
69383,1960
62512,1986
64243,1968
36902,1970
19998,1968
50425,1981
222,1968
29286,1972
56952,1963
11125,1974
56089,1983
26561,1973
8581,1985
64862,1992
36745,1970
113365,1963
99151,1974
38653,1971
30611,1986
103472,1982
44880,1971
79622,1981
32903,1972
93572,1977
83492,1979
2402,1958
45001,1972
31574,1979
113494,1955
57040,1973
29602,1965
39994,1958
18233,1979
46352,1985
79058,1971
72089,1963
52264,1976
100631,1977
86246,1977
80634,1982
49911,1985
10348,1973
16586,1981
10710,1985
87498,1970
76724,1985
10119,1989
81732,1993
109276,1956
57600,1968
113945,1977
32654,1966
18224,1979
76796,1960
14375,1968
74014,1989
39904,1990
17836,1975
3440,1981
498,1990
49792,1979
15719,1973
29938,1979
116732,1968
3066,1989
69382,1976
40254,1980
52569,1944
34227,1974
124318,1978
115778,1980
6083,1969
27213,1979
101540,1977
27675,1977
41957,1968
105396,1967
17592,1977
43218,1994
89013,1968
39070,1978
102273,1976
100842,1971
10290,1970
40301,1977
84393,1979
44819,1970
27304,1981
63777,1993
90432,1970
13466,1983
18288,1988
78207,1973
119256,1981
58074,1985
36789,1982
69128,1993
48478,1986
107381,1987
35039,1993
72842,1987
90024,1987
57691,1991
12078,1992
112243,1971
26868,1977
44500,1969
19420,1973
120045,1976
114436,1975
112977,1996
103733,1973
123401,1982
28129,1964
59620,1965
67226,1970
124553,1970
4905,1991
84237,1981
16635,1967
97546,1968
113042,1972
3663,1976
111306,1971
122145,1968
104048,1968
14592,1985
85493,1961
24808,1957
95695,1987
124449,1990
39551,1992
117840,1989
1247,1992
18505,1990
11289,1994
84872,1969
19139,1957
24487,1990
105916,1975
63719,1970
37252,1977
103861,1973
107531,1990
111926,1983
46068,1972
108885,1977
18522,1959
64013,1958
41008,1984
23011,1972
89694,1962
77906,1971
29830,1972
120039,1961
54352,1967
116831,1970
24372,1971
91564,1976
41851,1974
93012,1962
99138,1972
110536,1972
115593,1983
8482,1989
28236,1972
8274,1991
79872,1978
71610,1991
18181,1976
95835,1982
6313,1977
25846,1977
105078,1988
40737,1989
112376,1981
44348,1961
14006,1983
85713,1968
120357,1990
113747,1982
105131,1992
66772,1972
41664,1970
20613,1966
39628,1983
3767,1964
11779,1973
48588,1968
19708,1985
89248,1979
84971,1969
48597,1979
37314,1957
81302,1978
88875,1971
95563,1987
118027,1974
105577,1966
115938,1973
117662,1969
95292,1990
49467,1990
99071,1990
15920,1987
69270,1972
34315,1968
11862,1979
90345,1967
66957,1986
84350,1986
34520,1984
6961,1982
13779,1980
23359,1965
91218,1959
72800,1985
77591,1993
112384,1991
49074,1994
16969,1973
40032,1962
109762,1983
97379,1980
64267,1975
118172,1978
84899,1979
76344,1988
30454,1988
103127,1970
102362,1963
124305,1985
78293,1965
53963,1985
54851,1978
17695,1986
76403,1972
78170,1991
61868,1969
61255,1978
53198,1984
115204,1982
25085,1963
82591,1965
4360,1963
73787,1982
46444,1976
57182,1982
55706,1968
116483,1962
67666,1980
29782,1983
107981,1967
36166,1972
54714,1991
117627,1962
55052,1980
89816,1975
4053,1987
62003,1971
29252,1970
16942,1975
451,1980
101717,1958
3413,1977
83413,1987
105865,1984
29930,1974
86993,1969
106357,1969
36002,1968
44004,1964
58506,1975
116462,1982
48199,1957
122334,1976
123955,1992
70350,1990
107940,1992
63002,1968
102841,1977
46081,1969
86657,1992
13801,1974
23705,1982
99305,1992
101005,1992
93833,1974
4042,1985
25519,1993
112940,1970
26802,1992
48159,1981
18576,1981
117857,1993
102621,1982
24968,1985
72136,1965
11815,1969
36052,1969
43875,1985
115048,1985
14372,1986
108064,1986
104488,1982
102212,1990
6226,1988
80886,1978
50876,1966
19799,1988
24454,1984
43969,1974
70230,1971
115888,1971
50030,1962
31676,1987
28740,1987
58577,1982
117117,1982
32852,1988
80632,1987
118954,1988
81709,1989
71244,1992
91840,1974
91853,1973
29203,1990
6025,1978
92537,1976
331,1972
47847,1988
97777,1979
108292,1985
102416,1982
114829,1992
3671,1977
79501,1966
85429,1971
107423,1978
33248,1971
66901,1981
55443,1960
3509,1960
14017,1983
73563,1976
3582,1982
109710,1991
14847,1979
122167,1988
26884,1976
89284,1986
5280,1992
6694,1977
85113,1971
34151,1980
94244,1972
86439,1982
121157,1974
111784,1985
76437,1970
46888,1969
13786,1984
28839,1995
33485,1986
56596,1987
63787,1973
21020,1974
5420,1967
48175,1970
58494,1979
72024,1973
59314,1981
95854,1980
36765,1974
85936,1969
21922,1959
62566,1966
75639,1970
114294,1986
37259,1967
21909,1976
3589,1980
56851,1974
41102,1972
21467,1976
85767,1990
47822,1979
101854,1983
33140,1991
6744,1984
62041,1991
87729,1981
31201,1984
70690,1978
92996,1970
94478,1966
69026,1987
118510,1990
1027,1964
22729,1970
92985,1965
56653,1974
45581,1991
7909,1982
32003,1972
10056,1971
112010,1977
1063,1967
59272,1972
101329,1981
39109,1991
86312,1975
42874,1986
25239,1965
14491,1967
21208,1986
40306,1974
10508,1964
90343,1967
40441,1969
383,1975
29954,1984
74011,1979
118021,1984
84418,1963
38796,1959
117193,1971
96544,1995
117687,1980
59273,1965
99729,1976
109545,1980
86426,1963
71006,1967
32920,1991
110959,1975
60012,1970
29373,1960
28453,1968
49937,1973
86633,1977
30096,1982
17309,1989
76648,1961
115590,1982
102688,1985
32077,1980
27499,1982
422,1982
83687,1974
60021,1976
70007,1993
31993,1961
11158,1985
62998,1965
77946,1983
118805,1984
16137,1987
62530,1994
80673,1974
78621,1964
113211,1974
121398,1986
29552,1967
48435,1970
109421,1973
22997,1973
38785,1981
40937,1978
82586,1959
36955,1973
122531,1975
41952,1982
111964,1957
40398,1952
98284,1971
34233,1972
10658,1984
44813,1979
120456,1973
40648,1980
36425,1987
1554,1984
34207,1984
97701,1975
72028,1968
36600,1972
73198,1969
79033,1974
91340,1990
112433,1973
37157,1970
80569,1979
75089,1965
39467,1963
114082,1971
7002,1972
98467,1968
80654,1979
58347,1975
47205,1966
11338,1982
70540,1990
108410,1978
3444,1973
116913,1981
44899,1974
53628,1962
91373,1976
30346,1980
110577,1970
15470,1982
107980,1979
89643,1968
72232,1982
29180,1968
48780,1979
73189,1969
21562,1966
21464,1967
88547,1968
121658,1970
105278,1972
19932,1982
105733,1983
63381,1962
109173,1973
100322,1981
47278,1985
82477,1961
35902,1956
106702,1973
95016,1965
83029,1989
21338,1979
113982,1959
93243,1966
18689,1960
28976,1957
61538,1977
102703,1979
113235,1973
920,1962
71092,1992
55547,1980
122461,1984
87075,1973
27440,1977
26071,1972
34459,1961
35164,1981
42844,1982
1221,1982
102990,1978
6637,1980
45700,1957
33704,1981
29585,1975
59096,1974
120100,1972
26576,1975
97823,1978
60230,1970
60070,1973
89966,1973
68960,1978
29523,1979
124676,1983
100235,1969
32294,1995
75558,1955
86437,1989
107237,1988
111774,1989
105161,1991
59829,1983
89389,1970
10425,1966
93501,1974
96397,1981
119064,1976
102007,1983
3739,1971
47906,1969
69342,1987
9741,1968
68405,1964
59842,1964
7611,1962
43700,1985
111302,1958
101367,1963
116098,1969
124256,1977
118984,1973
31225,1993
112309,1975
6472,1978
66869,1975
6515,1977
74110,1971
68320,1955
80394,1981
50891,1978
54131,1958
43937,1991
85438,1972
43771,1982
27848,1970
69867,1989
94505,1960
15283,1954
19121,1963
71561,1975
119174,1973
14153,1980
117312,1982
31202,1983
17549,1963
113884,1973
97744,1982
114654,1971
73370,1972
109037,1980
33430,1981
888,1978
57894,1991
35022,1989
60077,1983
19215,1970
101967,1985
88974,1991
34429,1970
33110,1973
16529,1985
107764,1970
108075,1977
47345,1985
108981,1979
68416,1983
69716,1980
98793,1971
108478,1974
69985,1984
114630,1978
60768,1983
9041,1985
25887,1985
84409,1970
26738,1987
99323,1968
30390,1965
114400,1984
61869,1967
100139,1992
65572,1992
21967,1970
82401,1982
34730,1970
80562,1992
60404,1989
104805,1991
123986,1957
30896,1992
77567,1992
39423,1986
56794,1979
98558,1993
115619,1993
80152,1977
94433,1959
83332,1969
51935,1986
16895,1986
13919,1988
106469,1990
89317,1990
31320,1992
9714,1963
47638,1974
86203,1968
45282,1975
44424,1961
46134,1956
30251,1961
43052,1987
114397,1958
108358,1970
89582,1959
62656,1965
49550,1957
46886,1957
32427,1977
79627,1986
91296,1985
102,1988
29922,1974
47746,1980
30029,1994
117050,1973
43889,1973
67033,1984
34148,1971
102089,1980
31467,1971
40875,1970
77343,1967
7446,1960
16198,1955
94968,1990
18027,1977
66043,1988
58383,1988
90190,1984
61277,1987
9928,1983
50852,1992
118318,1980
9142,1985
22428,1977
7509,1972
113303,1973
24824,1969
90676,1977
12968,1965
90417,1983
10759,1975
101889,1974
72524,1972
81607,1958
38372,1972
56117,1972
113785,1972
46922,1944
65343,1969
85517,1981
17164,1972
108650,1974
65602,1975
60412,1970
30453,1975
65643,1955
94271,1992
46485,1968
65409,1985
81456,1975
60857,1976
91729,1987
43270,1963
76823,1983
119656,1969
27574,1962
14957,1989
56619,1975
4731,1985
47295,1964
92427,1975
20356,1987
6525,1991
56257,1983
50550,1975
81523,1981
7755,1987
57122,1958
82762,1957
53345,1977
91305,1990
87235,1968
120251,1980
96549,1993
49180,1976
121657,1992
29883,1986
100314,1968
89376,1975
119763,1989
9952,1970
25626,1963
47444,1977
24067,1979
60895,1985
54287,1984
62469,1973
120481,1980
94583,1971
119169,1957
16947,1961
23426,1993
107711,1965
32592,1980
108694,1981
69926,1968
21281,1965
15517,1965
69246,1982
74085,1989
110602,1992
109270,1986
23724,1979
94064,1984
8225,1975
51790,1983
5090,1971
65954,1985
111327,1982
55037,1982
67598,1979
17643,1987
44335,1973
96364,1994
112822,1958
64456,1957
56977,1982
91758,1959
1042,1978
38373,1973
101705,1964
94351,1968
124530,1966
84496,1989
3674,1982
76719,1977
39154,1985
49599,1961
44931,1980
57457,1967
26859,1968
37491,1978
24714,1982
76989,1975
7931,1970
124552,1990
66184,1987
18645,1964
41350,1975
15503,1987
28525,1986
6118,1969
35699,1985
57401,1962
90395,1980
103229,1978
116140,1986
46309,1974
44339,1984
15220,1976
377,1981
104025,1988
110760,1990
35369,1988
79039,1969
5582,1969
38530,1990
70409,1971
53232,1983
107646,1981
108797,1984
123454,1978
60275,1991
104917,1995
14245,1981
15078,1966
115961,1975
26139,1965
51896,1990
28373,1970
60593,1978
99518,1978
2378,1959
32049,1987
42855,1966
81259,1957
2037,1974
26772,1959
31237,1956
101937,1971
28958,1970
54069,1966
94866,1976
43263,1958
51549,1958
11587,1959
102112,1970
110605,1973
99172,1983
76290,1976
20091,1971
113493,1972
46863,1993
105656,1986
47092,1986
101954,1985
107133,1975
83443,1989
53426,1992
86690,1984
112731,1985
69478,1977
9050,1989
37534,1969
10582,1969
74341,1992
70714,1966
39915,1969
104795,1975
1213,1974
39659,1983
113561,1970
86760,1985
10075,1991
658,1980
65888,1976
67013,1963
95136,1962
87436,1963
49383,1953
37154,1971
26023,1966
5342,1982
27343,1994
10594,1991
80040,1957
2257,1971
58510,1967
37870,1974
120479,1977
110905,1970
35883,1979
972,1981
73413,1982
113155,1974
39465,1979
38244,1964
40939,1968
97792,1986
23876,1987
25263,1978
62059,1980
67724,1970
29205,1984
47208,1965
60398,1992
31556,1992
21290,1992
22974,1992
32040,1992
905,1992
25595,1992
56831,1975
9374,1983
90179,1978
24335,1991
84617,1986
7754,1986
36441,1992
96476,1991
28409,1993
94258,1993
83272,1956
117862,1976
67875,1986
70626,1968
115507,1972
44069,1961
47557,1969
32176,1995
11712,1980
24274,1975
81918,1989
72102,1954
52241,1966
34258,1965
43277,1966
67233,1982
94472,1982
2831,1967
48390,1952
24812,1969
28749,1981
46985,1968
63832,1971
115971,1964
82940,1962
15223,1971
61033,1969
74681,1973
28194,1967
66794,1974
47526,1971
114925,1958
61368,1947
86906,1965
2521,1967
66335,1970
58390,1983
60661,1972
90074,1974
6043,1993
8663,1955
120462,1981
68264,1959
95719,1972
90456,1955
78345,1975
99965,1961
64582,1961
75170,1963
43331,1967
86057,1975
66563,1968
83735,1991
118926,1976
97968,1985
56676,1974
30666,1959
43785,1974
18325,1973
66962,1983
100128,1959
97102,1960
7227,1976
98109,1974
78875,1961
50019,1977
36621,1985
89801,1978
16597,1967
54825,1994
14099,1994
73252,1978
104138,1988
87264,1956
3451,1963
46534,1979
83953,1961
72197,1960
74024,1987
5195,1969
82144,1960
90435,1985
110838,1966
9614,1978
115857,1979
89040,1989
92423,1989
4732,1959
76916,1973
78601,1983
195,1982
83100,1966
109657,1976
80773,1956
1745,1991
76173,1968
56185,1986
18482,1994
8311,1963
24354,1969
111412,1952
86207,1957
107261,1972
31257,1957
44437,1971
37194,1958
113427,1960
121301,1968
105993,1961
34481,1973
81054,1974
88671,1964
50410,1965
60461,1975
86780,1973
54661,1974
88849,1972
85045,1961
28635,1969
7076,1962
123483,1977
29709,1959
83600,1975
8721,1969
31833,1978
31493,1946
1545,1976
3244,1961
88483,1982
87912,1985
53890,1959
24373,1961
70260,1988
13537,1958
42279,1962
120937,1973
63942,1959
51661,1959
41633,1966
78062,1986
67081,1972
16387,1959
75983,1967
58287,1972
71490,1970
99636,1969
31252,1982
40855,1984
21719,1953
27862,1984
11554,1978
118155,1988
84196,1968
55546,1988
7339,1986
42633,1969
102578,1973
28827,1985
12680,1991
66645,1985
34697,1968
122372,1960
60605,1961
113113,1960
105742,1966
121927,1984
40707,1973
53087,1985
81005,1981
37674,1990
96287,1991
31191,1957
122126,1966
80478,1993
119738,1983
10388,1963
74073,1955
56085,1984
75886,1994
1884,1972
102894,1985
119874,1974
118157,1992
115625,1991
68480,1958
19337,1951
15058,1978
8228,1968
110576,1966
66180,1985
78888,1952
120022,1958
110244,1982
23660,1977
49765,1991
31426,1986
87774,1984
52360,1956
82799,1960
37469,1952
4012,1961
68439,1965
18259,1956
30500,1971
124083,1981
64327,1985
61269,1981
69507,1976
7487,1978
65135,1969
123295,1967
48841,1955
27844,1971
114501,1973
53906,1973
68745,1969
80734,1968
39848,1973
63750,1971
32324,1964
61260,1978
82519,1979
103953,1986
41387,1994
61934,1979
51958,1970
16030,1975
116110,1968
57897,1967
56963,1988
91272,1962
45248,1993
99360,1961
27251,1961
45071,1987
9721,1991
105216,1986
56001,1968
114230,1974
50105,1970
103593,1975
112846,1996
45529,1972
123386,1974
109648,1976
14027,1991
42877,1982
57263,1976
129,1989
41230,1993
76126,1984
32217,1988
69266,1977
123818,1980
85221,1955
46433,1956
106793,1969
27992,1957
103559,1965
30691,1958
59800,1991
56670,1974
91342,1969
6625,1980
54050,1961
94595,1968
25584,1980
33143,1962
75583,1961
73076,1963
18684,1957
90389,1981
11082,1982
6057,1954
38662,1982
63754,1968
108529,1967
47716,1978
46058,1955
118929,1986
66185,1974
108391,1958
63055,1974
7875,1974
52532,1986
113989,1980
31164,1962
24868,1974
79700,1972
80900,1967
81471,1980
53029,1955
120699,1956
54083,1967
46672,1973
2693,1953
77040,1982
97456,1973
67323,1977
47574,1973
32278,1980
9951,1974
28887,1966
102448,1988
123817,1962
114935,1975
101149,1977
103363,1978
7259,1979
95132,1968
119829,1966
124294,1981
55163,1975
5116,1968
119325,1975
11164,1980
103818,1967
38811,1965
106402,1968
53142,1975
98714,1958
35921,1969
3515,1972
9053,1961
15708,1967
1512,1964
32675,1965
119904,1964
21425,1990
79103,1967
15310,1982
99570,1968
47544,1985
83026,1976
25310,1983
44194,1983
124033,1985
23833,1982
73794,1965
4863,1985
33652,1975
87434,1981
82521,1970
55262,1973
81429,1970
41018,1981
51624,1966
10001,1977
16800,1979
12929,1978
53483,1991
61096,1983
99525,1972
88967,1966
8245,1993
105146,1955
50637,1958
24829,1962
51964,1968
120567,1966
16231,1958
109043,1994
59450,1951
75533,1969
12200,1967
117940,1964
92157,1956
20062,1976
72553,1978
95758,1987
121142,1971
64966,1958
265,1968
47579,1982
65908,1990
36645,1956
42073,1970
106309,1991
17002,1982
49680,1966
23000,1986
92257,1974
56100,1977
9953,1956
70762,1952
109105,1972
3644,1962
62625,1956
96518,1955
88801,1966
52847,1983
108788,1967
104335,1976
37953,1967
77778,1957
110109,1995
101914,1967
52931,1957
109820,1958
98344,1977
69529,1954
2303,1961
30562,1971
68495,1971
69468,1984
14893,1964
69636,1972
5165,1976
13532,1958
26371,1984
106334,1974
101645,1943
30954,1982
28350,1972
40699,1965
4147,1978
99878,1964
26183,1978
103539,1982
64048,1982
95917,1978
90773,1973
92623,1981
26288,1989
45307,1989
40394,1987
122532,1959
24866,1993
112051,1966
112158,1994
99915,1993
19055,1984
122569,1969
93036,1975
113658,1968
98883,1968
79177,1983
62886,1982
73441,1974
123132,1975
20618,1983
79239,1979
107432,1984
89423,1968
57320,1972
40415,1972
96391,1982
16629,1971
26753,1967
109572,1985
10351,1980
15682,1974
119685,1967
97273,1991
3870,1965
7353,1957
23321,1971
4279,1992
11102,1959
51498,1957
123503,1974
26727,1982
71368,1986
8612,1979
39317,1959
55966,1968
81693,1968
10760,1975
35444,1979
73600,1964
114458,1978
115135,1952
70120,1957
39874,1972
88646,1991
93225,1956
60516,1971
6585,1959
40104,1979
120049,1985
14148,1963
97936,1964
78497,1971
36530,1975
45754,1978
74971,1969
104351,1969
99173,1966
50915,1964
74819,1966
53560,1959
21373,1984
124254,1965
71255,1975
55751,1953
44140,1968
83733,1947
67827,1975
63086,1957
38239,1968
122918,1988
55630,1979
62851,1970
93224,1962
97383,1975
115676,1949
48523,1986
80854,1985
106019,1975
102912,1968
103400,1986
96875,1989
103974,1956
60097,1975
14301,1979
105625,1988
61353,1957
58668,1973
68072,1984
404,1977
95365,1971
31246,1955
21789,1979
116215,1968
19345,1964
101282,1970
110242,1964
113226,1966
116963,1985
28222,1967
87234,1989
69260,1973
113922,1962
54962,1970
50373,1959
68746,1979
83647,1971
14493,1965
19963,1970
37176,1967
25948,1974
31399,1978
1279,1970
15954,1978
51916,1968
61644,1979
25658,1974
8442,1971
74527,1976
67930,1959
18441,1974
64676,1962
107092,1978
3385,1992
96309,1970
90100,1951
123635,1979
111561,1973
85720,1979
50974,1975
38316,1983
12801,1976
2103,1990
26644,1988
45767,1983
82005,1954
108585,1963
101512,1957
17762,1962
354,1981
27452,1972
40214,1957
117471,1958
45139,1959
122830,1957
85780,1965
108496,1977
80613,1964
3910,1959
94984,1974
84369,1983
117382,1982
33388,1984
110601,1971
29461,1984
109728,1978
68682,1986
53019,1979
93105,1978
117256,1975
17445,1969
32961,1969
110767,1974
79683,1974
102966,1983
34687,1980
104271,1953
47647,1963
1832,1966
33944,1957
78155,1958
106147,1960
5987,1969
63987,1962
29925,1957
2158,1958
15831,1969
25509,1963
117162,1966
73898,1969
6556,1991
33437,1993
41150,1989
41385,1986
69556,1976
2740,1981
6753,1973
10892,1972
110299,1969
90157,1968
79064,1963
85050,1971
97470,1969
21079,1978
105292,1980
31107,1986
51382,1985
20182,1971
1121,1972
115559,1975
51000,1988
5685,1988
12698,1985
63690,1963
61709,1961
14578,1971
59629,1977
102476,1977
42574,1969
5735,1976
33101,1980
113144,1964
76342,1959
103190,1966
43988,1966
115343,1959
7609,1973
101606,1972
15292,1952
24652,1955
63276,1974
87533,1971
57893,1954
80338,1971
97050,1969
40112,1988
30393,1989
58876,1965
107426,1973
13840,1972
103607,1970
44001,1974
29254,1978
64551,1974
36203,1979
4247,1970
33012,1982
57738,1990
89458,1974
98073,1987
18820,1980
123857,1978
62637,1984
74326,1978
50717,1971
103568,1982
36661,1970
30376,1980
32124,1977
61862,1984
94016,1966
100977,1960
23628,1987
71706,1984
64171,1953
87570,1974
57416,1992
104219,1975
73178,1960
48936,1976
100929,1986
4130,1977
14703,1983
107388,1958
30556,1960
64278,1957
61507,1968
80034,1955
31560,1965
44391,1968
67817,1962
99208,1970
41123,1965
120155,1969
22072,1970
73925,1957
8201,1975
108564,1970
82390,1989
53183,1975
113727,1965
120676,1966
63755,1981
91308,1953
121528,1961
25737,1980
12068,1980
96085,1978
116344,1972
40281,1978
58322,1977
74076,1978
49009,1971
67759,1981
70175,1982
109257,1955
86761,1956
124490,1969
99441,1966
106808,1981
25794,1978
58501,1977
77969,1987
117759,1979
75217,1989
84828,1962
30027,1975
32373,1956
2119,1965
11013,1977
52047,1985
30241,1968
35346,1958
59064,1973
29148,1982
76867,1983
10218,1967
15461,1993
88386,1992
32447,1980
33521,1974
83120,1975
86329,1956
20087,1992
110797,1958
2624,1961
78692,1978
63881,1955
87722,1975
121615,1980
8458,1986
31446,1972
25067,1957
42180,1964
5506,1961
3373,1976
11951,1974
61037,1961
35191,1975
99336,1968
35516,1991
4338,1979
41590,1973
68889,1988
55701,1980
29596,1976
119878,1972
109349,1982
52538,1984
6020,1989
45753,1971
69438,1959
5363,1970
52866,1960
81332,1956
32866,1992
97959,1959
89018,1989
37000,1994
44064,1973
18264,1965
103634,1969
48601,1991
121666,1972
103511,1977
30254,1976
116726,1971
55146,1962
122989,1964
47002,1981
42614,1966
43854,1970
27210,1967
77631,1978
102598,1989
59668,1966
20393,1967
100516,1964
29884,1968
38550,1969
91339,1972
10741,1974
103375,1979
75576,1978
65039,1986
11615,1979
4302,1985
92896,1991
41435,1979
50722,1966
27791,1973
120677,1980
52496,1994
14052,1971
32312,1958
60382,1955
37396,1970
10664,1981
1120,1974
29444,1961
4733,1953
64683,1982
1396,1962
49506,1969
36815,1979
111387,1983
19424,1976
120552,1988
69621,1963
81621,1973
100439,1986
18164,1966
112071,1992
120701,1965
53105,1983
72598,1988
26560,1963
67558,1987
37250,1974
54041,1987
85330,1982
86399,1969
28374,1989
117299,1968
75604,1971
70877,1980
96595,1962
100009,1976
22025,1959
82621,1978
113072,1983
97462,1984
34055,1987
55592,1960
123383,1977
86832,1966
114084,1971
22705,1953
99973,1988
11632,1951
5384,1978
75972,1962
68324,1953
90059,1957
11541,1956
86770,1958
41858,1979
23790,1977
67502,1980
3089,1983
19802,1994
70010,1984
24129,1982
6274,1960
117479,1970
12225,1981
71076,1970
95909,1989
122759,1986
65287,1975
92445,1977
42820,1989
83858,1987
111171,1983
35179,1981
68515,1969
42281,1974
102472,1970
110226,1968
118907,1970
50232,1971
96933,1985
75048,1985
84560,1960
42308,1963
19350,1960
57062,1963
10182,1991
15625,1973
103100,1950
86050,1955
21854,1991
62115,1987
120131,1995
118188,1975
98059,1970
67554,1964
2500,1970
46728,1960
12868,1976
23770,1963
51574,1974
47410,1962
110708,1960
53702,1964
86827,1958
17177,1966
15691,1955
32376,1967
48708,1977
78629,1987
63284,1976
51174,1962
14190,1966
33113,1962
23119,1978
44283,1965
46802,1964
97629,1979
27235,1966
13546,1979
114763,1984
79748,1984
39832,1966
33394,1985
41375,1947
97039,1974
114469,1958
89839,1981
86710,1984
14319,1973
11353,1976
17820,1978
35416,1952
45379,1957
35487,1976
50095,1988
124070,1989
16439,1954
72410,1960
8063,1958
39350,1970
102046,1954
96849,1973
113336,1960
67967,1968
110655,1975
22911,1983
93296,1970
103575,1980
43884,1992
99731,1985
123636,1971
90623,1975
53146,1975
48060,1994
115025,1991
20861,1994
27700,1995
78222,1979
114192,1986
42730,1987
68707,1958
118657,1969
74946,1989
26516,1981
45894,1977
22029,1976
94985,1971
92123,1956
119788,1968
69296,1960
41677,1974
65982,1961
112644,1972
25668,1968
4237,1961
14106,1960
29820,1975
90225,1968
14719,1978
77859,1978
88392,1963
45967,1964
94203,1964
60750,1963
18291,1959
66400,1962
43757,1963
28877,1958
4039,1967
110044,1987
22938,1989
123975,1981
87224,1955
71180,1970
124589,1980
92633,1992
107496,1971
11100,1994
101648,1984
